2_grams,Frequency
11 000,2
tv journalist,2
14 dead,2
ready take,2
quake ravaged,2
hits eastern,2
border rail,2
largest party,2
taliban commander,2
jong nam,2
kumar nepal,2
woman tv,2
nato air,2
comfort women,2
23 people,2
modi visit,2
mission afghanistan,2
gunmen killed,2
india support,2
executive among,2
army helicopter,2
1 magnitude,2
nepal vp,2
bangladesh bloggers,2
crisis lanka,2
ki moon,2
maoists fight,2
rajapaksa comeback,2
dy pm,2
haqqani network,2
blame india,2
5 killed,2
grameen bank,2
end rohingya,2
maldives top,2
killed lanka,2
attacks hindus,2
justice nepal,2
sea case,2
un warnings,2
week nepal,2
nepal media,2
fierce clashes,2
tremors felt,2
nations help,2
calls fresh,2
east china,2
dead taliban,2
5 policemen,2
nuclear weapons,2
despite un,2
plunges river,2
base afghanistan,2
new chief,2
ravaged nepal,2
attack police,2
oldest woman,2
mixed bag,2
air crash,2
bombing afghanistan,2
pm india,2
nepal struggles,2
nothing hide,2
afghan children,2
blast india,2
allow soil,2
7 1,2
myanmar release,2
war terror,2
afghanistan nato,2
police arrests,2
afghan special,2
confirmed nepal,2
japan bullet,2
win hearts,2
voter turnout,2
foreign rescue,2
nine killed,2
attacks kabul,2
nepal mourns,2
tensions rise,2
nepal royal,2
taliban militants,2
pm election,2
targets foreign,2
13 dead,2
army finds,2
bangladesh 2,2
maoists seek,2
fonseka arrest,2
india blockade,2
south afghanistan,2
ahead pm,2
celebrate eid,2
14 soldiers,2
lankan polls,2
islamist death,2
us wants,2
president orders,2
comes nepal,2
set polls,2
envoy visit,2
dead myanmar,2
full afghan,2
pakistani pm,1
parliamentary polls,1
two quakes,1
financial humanitarian,1
first 20,1
fired afghanistan,1
says gunmen,1
completely crushed,1
2 8,1
slain bangladeshi,1
free sobhraj,1
govt would,1
himalayan mental,1
us within,1
rajapaksa scrap,1
taliban threat,1
still make,1
born survivor,1
nepal succumbs,1
restricts release,1
office lanka,1
climbers risk,1
accept aung,1
targeting 1,1
itc garments,1
adopt look,1
nepal fate,1
idol trio,1
maoist threat,1
nepal muslims,1
south ships,1
australia dismisses,1
stealer arrest,1
exit nepal,1
met ulfa,1
militants breach,1
catch nepal,1
fate jan,1
claims record,1
trust vote,1
year pm,1
plagued southern,1
calls daughters,1
form crisis,1
towards paranthan,1
invites nepal,1
un attempt,1
56m aid,1
aircraft engine,1
possible without,1
deep usgs,1
body armour,1
tamil activists,1
forcibly take,1
yet reach,1
muslims warpath,1
