2_grams,Frequency
us vice,10
12 year,10
planning attack,10
long term,10
egypt president,10
real life,10
gaza strip,10
missiles us,10
taj mahal,10
thousands protest,10
space station,10
killed nigeria,10
near pak,10
syria peace,10
rupert murdoch,10
end us,10
pakistan air,10
2 million,10
india inc,10
pak relations,10
2 pak,10
weapons us,10
ilyas kashmiri,10
jet crashes,10
n sites,10
egypt court,10
may use,10
second time,10
first hindu,10
trump russia,10
sex slave,10
us east,10
saarc meet,10
top taliban,10
power plants,10
cargo plane,10
may visit,10
joint military,10
us sends,10
set get,10
100 years,10
nomination papers,10
us citizens,10
russian ties,10
attacks india,10
senate panel,10
immigrants us,10
rights chief,10
pak continues,10
middle class,9
trump jr,9
party chief,9
pakistan aid,9
mattis says,9
suspected militants,9
fresh violence,9
zardari gilani,9
hit china,9
killed shooting,9
karachi violence,9
syria strikes,9
live fire,9
ebola cases,9
court allows,9
us special,9
would ead,9
amid north,9
kills self,9
uk gets,9
small plane,9
state run,9
27 killed,9
asia trip,9
london terror,9
israel says,9
breast milk,9
border wall,9
kerry says,9
us fears,9
breaks silence,9
ethnic indians,9
terror charges,9
beijing south,9
chinese leader,9
mt everest,9
clinton campaign,9
chief visit,9
biggest threat,9
netanyahu says,9
protests us,9
us let,9
military helicopter,9
us give,9
corruption case,9
church england,9
pakistan prime,9
accuses us,9
berlin wall,9
bush admin,9
london attacks,9
killed drone,9
lashkar e,9
lanka army,9
iraq us,9
security breach,9
flight diverted,9
10 million,9
accuses russia,9
explosion kills,9
flu outbreak,9
india join,9
line fire,9
turkey erdogan,9
old woman,9
baitullah mehsud,9
al shabaab,9
protests spread,9
kills 25,9
oil tanker,9
imposes sanctions,9
pentagon says,9
12 injured,9
talks fail,9
anti trump,9
china looks,9
meets us,9
pak american,9
race white,9
uk home,9
ex us,9
sex assault,9
court decide,9
american woman,9
rights council,9
8 dead,9
trump accuses,9
report says,9
top uk,9
security adviser,9
nato supply,9
obama may,9
non eu,9
climate deal,9
sale pakistan,9
envoy says,9
9 magnitude,9
50 million,9
dilma rousseff,9
hits us,9
know far,9
world highest,9
obama offers,9
korea may,9
north south,9
raheel sharif,9
protest china,9
bhutto return,9
francois hollande,9
kong protest,9
force one,9
man jailed,9
